gene	type	intercept	T2	acrAB	bamE	dapA	hdeA	letA	lolB	lptD	marR	mdtA	micA	mraZ	pspA	rcsA	rpoE	tolC	waaQ	ydiF	ygiM
feaR	perfect	-0.340280297610729	-0.314709640434108	-0.595583460869721	-0.155608793609449	-0.611701578472897	-1.08539903209379	-0.0729742633691324	-0.447742012588458	0.819721453486324	-0.470419792425189	0.265408285550673	0.191960300137778	-0.59519822715406	-1.27059799116251	-0.314771704684913	-0.633023377934163	-0.880511959507868	0.457118187106621	-7.42770122961748	-0.812148026316176
fecA	perfect	0.268261355107556	-0.102633328472825	-0.833382573853305	-1.09192817415567	-1.16359683695862	-1.94323695264649	-0.586184286914555	0.142484394411755	-1.11201492498366	0.0640879181581641	-5.80803559161726	-1.37678511759766	-1.40235296294864	0.624793539518688	-1.37125137051068	-1.45473448325724	0.45468038555341	-0.800969157053336	-7.83196273860627	-1.49109943499039
fecB	perfect	-0.603253880442333	-0.0763063316832692	-0.179664486443155	-0.0275284166141948	0.205616458322669	2.11826716258	0.194307551114004	0.654030648334133	1.58905650120828	-0.163472957865412	-4.46183733514162	-0.0613832054525899	-0.230403632634214	-0.283519517579794	-0.151233875870621	-0.0358156258085998	-0.222940789964861	-0.311201378341969	-0.398129813323298	-0.234399210233613
fecC	perfect	-0.957591364624005	-0.393478798316782	0.124758240110333	0.391087848961559	0.093369083657715	0.0424211811326294	0.581404496571139	0.110224665812447	0.132899489617738	0.166370404096369	-2.90212429713159	-0.0354419292660771	0.0474943042241253	0.0123383154712037	0.263300376748142	-0.623803734630325	-0.0267620862419693	0.284621926596295	-7.67635909209737	-1.18902292244532
fecD	perfect	0.106091965904881	-0.261282947770325	-0.77474887150821	-0.593182085751861	-0.879975831112101	-1.26777835296291	-0.452189677992768	-0.38085987701626	-1.13077482489301	-0.805997553271655	-3.70267588088801	-0.74794059655905	0.941681736236137	-1.0068768290163	-0.685345760998699	-1.37759946915148	-1.30174897973737	0.0220871119800209	-6.97235437833241	-0.876062139953155
fecE	perfect	0.324092155168227	0.0401351615010857	-1.18859167412737	-1.12677292914137	-1.77325512819212	-1.82688258046947	-1.05852732779162	-0.350314208395234	-1.53539616841876	0.181993586640414	-5.55644508228637	0.0287967748718732	-1.25440113692319	-1.5145090646467	-0.977343377884988	-1.9965070153261	-0.781747230157845	-1.01136702427788	-5.98677115612259	-1.31243169121685
fecI	perfect	-0.543244247681584	-0.229877956218268	-0.512846642739869	0.00733185807581638	-0.520843979999071	-0.912943651053858	-0.498477394714914	-0.155873138020274	-0.357950573409224	-0.0366287178559849	-6.02378007452212	-0.0632222109142162	-0.298727263226354	-0.181300871824607	-0.166893046596874	0.445034294613217	-0.347411912831303	0.225751381484954	-8.35924101507552	-0.141452235752455
fecR	perfect	-0.782092207478963	0.046736290341921	0.376856224675595	1.13566065449313	-0.135503145581175	0.243573223596892	-0.0193760797762709	0.0773766490405548	-0.0280837649975355	0.0689881077172342	-0.802628660234262	1.25354158131357	0.0874494458243657	0.0645800815295799	0.162428247285933	-0.421282149013155	0.183658855723501	2.68082512961723	-5.78374217303514	0.266562451779305
feoA	perfect	-0.360628462358914	-0.46501607711057	-0.634041902944996	-0.236630823891495	-0.0732861784364973	-0.713733669537851	-0.220043584481477	-0.452364496725626	-0.305545109717017	-0.293358252455169	-3.35654362747677	0.201720274228548	-0.279550404717363	-0.389344777288652	-0.0200506173665959	1.11427515047119	-0.618093204440079	0.627167655953237	-1.60985815563552	1.82805301860764
feoB	perfect	-1.43225407196842	0.318260624994212	0.196086145905101	0.309283471780801	1.32492757146935	0.660915707037875	1.60274010123674	0.196876939744458	0.867630704641234	1.4909389386375	-4.55730642212159	0.689309414948224	0.700140124675081	0.219518375039565	0.444537327401277	0.0838844818614384	0.191075919182663	0.605139096615995	-7.62914561649908	0.562147963320422
feoC	perfect	-0.0206554926349412	0.241307993512462	-1.28520461696755	-0.9877704308943	-0.760439295505765	-1.27567578186626	-0.753198627965529	-0.967476727972753	0.236304117130774	-1.03659526926747	-7.42818098191252	0.382147793596657	-1.32602140075725	0.160400053045474	-1.35541022187147	-1.28723212058976	-1.12962637539251	-0.910915427517037	-6.82027591853392	-0.96067522180423
fepA	perfect	-0.86053463188432	-0.102988588343954	-0.221899306030206	0.416922991888945	-0.0415055113817693	-0.462117538887933	0.130005051917284	1.08112239625951	-0.242894384263814	0.273719565327756	-2.04210603931707	-0.123004672642378	0.615390227658183	-2.60704927769543	-0.390711012537208	-0.792180561557264	-0.371706195211317	0.910854617688041	-5.86676439426176	-0.405186480908845
fepB	perfect	-0.669811206639573	-0.219138035724687	-0.274120464151499	1.16883441204177	-0.234677227425582	0.352861752338089	-0.0915654941140911	0.21488006392597	-0.0147128096438177	0.322826229937555	-3.01979272110363	1.51602758895696	-0.0826513129168785	1.40376291855269	0.973137503269579	-0.394868932730368	0.642743530431665	0.216957261023444	-4.95575525000724	0.102654185979218
fepC	perfect	2.1633689254312	-0.516096466234759	-2.33321025175502	-2.54667235199692	-2.34216468964927	-2.6012441433572	-1.19491617298261	-2.50712396468636	-2.68628554071525	-2.77052644584533	-5.53029909124716	-2.04342483351969	-2.84071372648609	-3.03749063265143	-2.23258794570326	-1.72812315207076	-2.7302844404251	-2.34825987864714	-6.05898946495975	-2.60985029305677
fepD	perfect	-0.901212957381914	0.0624243818255201	1.85637739790183	0.104703413023935	0.858228829062198	-0.048375910324308	0.0533559606552287	-0.596679879089388	-0.163274209920675	0.0260105981172038	-3.14755501158221	0.130152152246354	0.716424821490759	-1.42504477511468	0.0989118650324713	-1.21177503381861	0.590094410925604	0.864201084996161	-6.07840150112405	0.200334555084972
fepE	perfect	-0.916989927881465	0.230404788709419	0.368331038140173	0.204130676854009	-0.479754591689586	-0.74988496919564	-0.149592758142807	-0.222704920057714	-0.278921901009549	0.323370091038374	-3.26197414333091	0.155272671118553	-0.166155453983816	0.0956052891891011	-0.108945631248132	-0.966654275819558	-0.259504555188296	-0.211870349920313	-5.18218838406973	-0.0077508374609809
fepG	perfect	0.090653537778318	-0.0366147272755629	0.0563639779986065	-0.794160928709144	-1.12389996880886	-1.4952408944699	-0.631367406736683	0.0209258087626581	-1.04404106908412	-1.00914709922384	-3.73057141591494	-0.825076061627161	-0.884209714158096	-0.805252215940102	-0.598276970793732	-1.59517530730481	-0.825703306320943	-0.779427853970308	-4.27115446633051	-0.744629206529951
fes	perfect	1.33512141161804	-0.32333861788639	-2.03147323430711	-1.81444903464156	-2.023674728454	-2.09805368467928	-1.4608656506302	-2.19058704686072	-2.06019137314309	-2.03109654681593	-3.75097700428436	-1.89944383338037	-2.34174822977277	-2.729352242778	-2.10231143813329	-2.75431408121754	-2.29585317943912	-2.11180774761912	-8.43044345149399	-1.68313064249563
fetA	perfect	-0.552409412114044	-0.142259101862598	0.531934087843151	0.3438568203378	-0.148963090337361	1.82057476170805	0.482147092923287	-0.075694882218913	-0.189158712048886	-0.395259920739943	-5.75766557756616	0.0374223487105173	-0.375754671483464	-0.7167352299466	-0.222156851853643	-0.328179555354079	0.669696035969995	-0.114853466595464	-3.96274591249978	0.120219614045027
fetB	perfect	-0.0140289066689889	0.823560364802596	-0.704008993388849	-1.02495881488953	-1.57622205741049	-1.54713682358825	-1.42783290994745	-0.45521171771596	-1.10708868015052	-0.914062840193903	-6.75137204185749	-1.17936744463686	-1.11165733669449	-1.27874543722718	-1.26969281544741	-2.15075658223329	-1.57351313050676	-1.66985470853672	-6.0275135705881	-2.88755707857278
ffh	mismatch	2.45785674879036	0.117352642928622	-2.5284228375849	-2.24784641315871	-3.33289963171301	-5.1073097600259	-2.52842283758491	-3.61935232097165	-3.37587060834114	-2.5284228375849	-2.52842283758491	-5.02867392173095	-2.75517357214654	-2.73560465413794	-4.28828659120111	-2.76666254004759	-3.47329451476604	-2.5284228375849	-2.5284228375849	-5.73220067449618
ffh	perfect_essential	-0.562805525209335	0.0639815289012597	0.771339617412515	0.299353930072875	0.51191887347238	5.1710449828093	0.511918873472381	0.51191887347238	0.545074824941844	0.959198334318232	-1.78019660424684	0.220105918360775	0.856799298864676	0.511918873472381	3.03247284476312	-1.05091768293049	1.29485306164306	-1.21038648845051	1.86549022482762	2.34509592832112
ffs	perfect	-1.55449506023323	0.320623389734693	1.17544121821972	1.47223774795104	-0.992644892317755	-1.76084027547974	3.27283078596816	-0.0351274625670909	-0.592762398504134	0.810475239559207	1.16086709579903	1.61041463501146	1.06365482425861	-1.41427028467517	4.05430685992067	1.44529144012585	-1.71013484653781	1.73798015193184	0.665132533454864	-1.12673740710008
fhlA	perfect	-0.569599677510868	-0.247206136386082	-0.419581902013449	-0.0360680493868662	-0.173394528930136	-0.00118775605669263	-0.235473774478286	0.185612446908261	-0.060560386774729	0.429403466516061	-1.51489584497349	-0.482512211563057	-0.0383465352741238	-0.365358080747661	-0.12381509078385	-0.650298839045885	-0.215936537879758	0.423855458537975	-6.19360139189609	-0.608670117432014
fhuA	perfect	-0.407874216462174	-0.511570178122469	-0.586769947296709	-0.194853398318919	-0.900218706450409	1.05097623884846	0.724545486127006	-0.273424584762333	-0.487408297250661	0.290230386209533	-2.80305272685971	-0.433781459543536	-0.574961958581527	0.326108247729369	-0.392080163147624	-1.2093529335669	0.69130561405983	-0.411938424908494	-7.47932545854371	-0.277039228288199
fhuB	perfect	-0.438831319495853	-0.140239922567137	-0.364932601494845	-0.150786683922541	0.285604724651829	-0.595322020952869	-0.344365278192367	-0.176231240746244	-0.420959363943229	0.767159100862229	-0.935876944277166	-0.270063580015968	1.09112456301686	-0.328505660756736	-0.204438335098041	-0.556825199545318	-0.252039294487177	0.115315254254747	-1.63051108251228	-0.370938364972814
fhuC	perfect	-0.331498368678284	-0.340533022331742	-0.316694392873447	0.869426473920822	-0.162716558978929	-0.108191938413505	-0.191681784442271	-0.494132831323039	0.881766630383534	0.881931622041677	-3.65329981504198	-0.700423680716654	-0.264215269060971	0.194597195049639	0.00644761401519902	-0.0417117888376428	-0.405206415785783	-0.0145285701706249	-4.44290369521812	-0.463871343295222
fhuD	perfect	-0.535094989863377	0.286700713854352	-0.564165477472493	1.04938295110722	-0.293046736168066	-0.389783004461113	-0.449026492913114	0.0644160945247179	0.984199930828378	-0.24614509701279	-1.98187493603953	-0.50663659494654	1.59897957627726	-1.26282145979404	-0.40913017088104	-0.272576573666529	1.29508743552743	-0.153931655610821	-4.96571492212014	-0.299265390796146
fhuE	perfect	-0.663534637453109	-0.550076157880244	-0.106603044745784	0.758510734252828	-0.205737137191856	-0.245374957843493	-0.0420218599180258	0.0898381100664805	-0.12546192430735	0.45278088324666	-2.51274638189619	-0.117651052071493	-0.131194783456374	-0.795836018846436	-0.377650864269565	0.614400111486365	-0.238033434279196	-0.0641120897015609	-7.19409543508727	0.101207107696748
fhuF	perfect	-0.753912593989359	-0.325128854300741	0.204243650988204	0.788915497701761	0.0217065084184872	-1.63888603768803	0.839851883580679	0.305473009383899	0.598692489345422	-0.153375223213436	-2.88448396014863	1.22640803013187	-0.170614704860027	0.413384897618159	1.34795599056453	-0.529443827331046	0.221986258948155	0.52023842686004	-3.38892751026466	0.153971707221512
fic	perfect	-0.645874067297944	-0.0646726065937706	-0.649336480949763	-0.0910324742203895	-0.453745851109722	0.323496591593408	-0.00691523590004048	0.298121406733336	-0.669653891666982	0.00229474382140733	-1.25631871726598	-0.310100203445537	-0.384366013596059	-0.370850892813195	-0.365991941302815	0.107783367685372	0.0495702806644401	0.155224335605454	-7.5773175610022	-2.78979283214053
fieF	perfect	-0.615639429458347	-0.264323577302984	-0.456318159546873	-0.304626781067218	1.51486548394465	-0.132750700830929	-0.18951810236311	-0.238118865754111	0.563905934639948	0.552811153397988	-1.10630627702289	-0.162111898551981	-0.0157403603190472	-0.909209785209326	1.74757378610281	-0.00703564248977723	-0.60671283060157	2.22613632197923	-2.95431107663179	-0.00159505677642999
fimA	perfect	-0.314929420932913	-0.337217258687138	-0.0743763499377551	-0.32534165890955	-0.147076620365615	0.335762129142572	0.81096164896203	-0.286712964639864	-0.852312024096472	-0.18708632435022	-4.34772211795171	-0.42016719397397	-0.871097602957702	-2.21630179899644	-0.521430638719165	-0.563444968400277	-0.601095990706583	0.372018810413408	-6.83846069086846	-0.377465286801958
fimB	perfect	-1.0451256743627	-0.0438314213730834	-0.28709237690888	0.992472220921155	-0.0638758121568985	0.25359582266228	0.159853781109938	1.3294636083782	0.121792294927121	2.1051915464852	-6.4555100508302	-0.299128866562368	0.109785737341596	0.871577002353244	0.0718373754482102	-0.287536412937848	-0.0375512438083524	1.09006550269421	-8.98825421584751	0.602911524460539
fimC	perfect	0.711148373623752	-0.368300877351907	-1.48038690156882	-1.36699966638585	-1.62973438443691	-1.25473705078137	-1.27897756343873	-1.08607391507108	-1.4811141516959	-1.42649850143264	-5.3462196657721	-0.32443935040226	-1.42277014745032	-1.49022355545915	-1.04495146051375	-1.5577310433044	-1.44517794380774	-1.33573992610238	-4.65041137715126	-1.29326805231712
fimD	perfect	-0.361530466357077	-0.203505662798082	-0.486794901164524	-0.154115772119407	-0.359230166276653	-0.641558616720867	-0.240604364082573	-0.330318696853647	-0.317335002087986	-0.00675235172510941	-3.92444769847047	0.854288310562563	1.02293782275537	0.131612044966142	-0.290339803496956	0.328039389645462	-0.132464446267989	0.782141270972104	2.8498159040332	-0.141047828255524
fimE	perfect	-0.899930137128824	-0.172826103142337	0.244358611605671	0.10018986802164	-0.28878146324101	-0.0180284457595087	0.0418314876879679	-0.369273162002787	0.317976058772696	0.210802425242719	-0.336402105879432	-0.206225148891896	0.647931718999128	0.272456186083707	0.757771339323898	-0.660941414087357	-0.12103174621119	-0.0477987482483092	-6.1659318015278	-0.785018542997952
fimF	perfect	-0.659935430088338	-0.375808071411188	-0.442106539728742	-0.280468505070379	-0.0254986521000933	0.119571598374893	0.238702580742845	0.0151563629920414	-0.0196515732151719	0.0897016745657424	-4.27883562719454	-0.257709516537823	0.634413668599228	-1.07123875099209	0.446375867784049	-0.487768449324412	-0.00745829698793574	0.461870529440391	-5.09176352407572	-0.445507934525279
fimG	perfect	-0.695115311078868	-0.452507627814225	0.253631387876612	0.773738330415118	-0.0703315750032276	0.51671961968058	0.309988875825816	0.145543269021994	-0.12100324763183	0.248165679597408	-6.22167384406876	0.127360976348892	0.131264799849495	-0.32983523745449	0.62486428130255	0.766342155099519	-0.0151117074176065	2.31731363695413	-5.23875342004806	0.545076082770705
fimH	perfect	-0.353894410026232	-0.269444362749004	-0.563725271325302	0.703402691650133	-0.51844221313053	0.783954615645937	0.467068298692344	-0.279475479031335	-0.611418991625788	-0.466367744162004	-2.39875234073208	0.506172759720796	-0.497821788585303	-0.276894273580907	0.509784307250988	-0.268299445261161	-0.288067056362968	-0.230276402834647	-6.23983948599572	0.406738930528217
fimI	perfect	-0.506172127780587	-0.459433540530448	1.21545712331771	-0.0864743801707643	-0.310344507946902	-0.913326566589585	-0.440190140457278	0.211504193263319	0.881009814811428	-0.359445654439433	-1.55984197211847	-0.29584187620832	-0.29469904607772	-0.818586350319194	0.207268226806416	-0.723267457870459	0.441144578074565	0.0338249048314568	-7.53294445848522	0.417738097098207
fimZ	perfect	-0.712501789424854	-0.362959244465298	0.198742668944176	-0.133262778253073	-0.249792011765508	-0.271350601564578	0.296120568744751	0.137108396101388	-0.0682749251251095	0.468199844969914	-2.08420959686524	0.104682796053803	0.017242107060108	-0.131793073604513	0.132817725250107	-0.452388053780172	-0.360593170049273	0.247203296245909	-8.95839043017159	1.3601085872832
fis	perfect	-0.576384466043841	-1.79361146795388	-0.0805675361948348	1.19894491334934	1.07085500761977	-0.112912889523724	0.361004332134023	1.02220742379272	0.70221315322685	0.399784538410126	-1.76934875791177	-0.145869087090731	1.13662883269156	-2.49044474560979	0.942097130606385	-0.130022796872039	0.378646874406753	1.41689726425895	-6.17442887078187	-1.3718310664001
fiu	perfect	-0.346549376685638	-0.835542911652255	-0.479808405387343	-0.0577815262117437	0.696673077719172	-1.1419668353068	0.176249752464051	-0.171323642953712	-0.151589898886647	0.161130491228447	-4.89451881398525	-0.462175872133512	0.0766174139727603	-0.254436910486914	-0.0816042450018467	-0.274759600140337	1.39472974703688	0.0135621185957581	-9.42764453147748	-0.000612843641370417
fixA	perfect	-0.439795426146628	-0.568051628246658	-0.307806431255127	-0.0997736527185581	1.60186523351951	0.330967841174939	-0.336824358170639	-0.42097489659388	-0.450138152920874	-0.155897955868497	-1.60726546347558	-0.351030561187602	1.82527649846398	0.952995528556521	0.477615866297103	-0.842552067797578	0.734922097482928	-0.268546806240395	-0.432704670055873	-0.673541791467998
fixB	perfect	-0.935534668894221	0.229149199950825	0.100748734371349	0.854290114136987	1.76821059128209	1.40946911630061	2.44536975556517	0.561533680425293	0.962231239303825	0.140301327162368	-1.07193250110393	0.813384009715492	-0.160236990996469	-0.756053678591416	0.324916195139689	0.304369771802725	1.38628550509918	-0.286051151720204	-0.31980307407169	-0.163846697096596
fixC	perfect	0.44697679380384	-0.109166136387756	-1.42204733358796	0.361035107935076	-0.707714902671494	-0.799798362477993	-0.854255612866842	1.49311015490571	0.708273094959637	-1.02880126044726	-3.1710668719244	-1.20590812043753	-1.13960040471487	0.738520239696353	-1.03237670981359	-1.75743682257552	-1.32353332198649	-0.238412472000362	-3.84941404502643	-0.955311473675776
fixX	perfect	-1.03534588257425	0.370370575218074	-0.784954906697134	0.373091530931827	-0.219367137079472	1.08874844704832	-0.220044587579315	0.480576381776495	0.0181461024688277	-0.285167929859599	-5.52556901769966	-0.333940739284923	0.0569343578239745	0.80583461336081	-0.695931999609485	1.38449926162015	-0.076361877067987	-0.100418415013376	-2.56229243604123	-0.486052864515638
fklB	perfect	-0.589637409780379	-0.0452359328780136	-0.517443939390107	0.148382807304578	-0.1796776537231	-0.334453724135599	0.134047330341289	0.18008124750935	0.706006871273488	0.128044512547077	-3.8543340956321	0.646697701219127	-0.354199734438245	2.43823677907753	-0.0985908675227826	0.515362750667813	-0.595287928255055	0.757452868429044	-6.87242149825963	-0.0725869472116315
fkpA	perfect	-0.309967846227739	0.256663679265926	-0.783441156257239	-0.500635322283996	0.282845318206344	-1.31897066545071	-1.14310667514644	-0.127007983535672	1.50316131496281	0.960593629220699	-5.56829868035168	-0.602036038231586	-0.330014868853841	-1.34097699716967	-0.636861771875536	-0.498735582316163	-0.774870214939893	0.17060420690095	-5.17060532830158	-0.833255439037433
fkpB	perfect	-2.20844376550947	0.604182311840161	1.07586486484203	1.55716666743876	1.45621849130539	1.7811688663366	0.684315458846717	1.63499099219798	1.31620844843269	1.63075309456814	0.123431262248376	1.87757141698015	1.67818639132862	0.181405847282306	1.11236539838852	0.493573452747605	1.64114124889046	0.0385677856122177	-2.77053329339362	-0.259336513270609
fldA	mismatch	-0.369437948655453	-0.728334244641749	-0.119544487350718	-0.285860649185673	-0.482593166319069	-0.517020564824758	0.257668455867704	-0.0487956288745052	0.0320499938515923	-0.55733796625675	1.13423974693171	0.248197092313578	-0.590269213906107	0.0406729065075801	-0.310777407050141	-1.19672474236641	-0.482858820914368	-0.159374340419678	-6.65151293185832	-0.165981781888872
fldA	perfect_essential	-0.29408407639495	0.0968498216640926	-1.61335529859492	0.249039721324352	-1.59001654782819	-0.674229907873516	-1.24681563436112	-1.32924577431758	-0.458474404987786	-1.14328552225438	-2.46396550051111	-0.270598685494496	-1.04107443261048	-2.18938074591919	0.552169741621638	0.401218589370902	0.454297896580164	-0.901899582028214	-5.56948604126478	0.0858653481707531
fldB	perfect	-0.215975114240294	-0.387624138900794	-0.59900552570936	0.0317535690857172	-0.640673165471093	0.00744707770497005	-0.393095387747316	-0.484246293707214	-0.198837909192926	-0.45371835435999	-3.35272058386031	0.618714262193352	-0.560664463718489	-1.16320422206987	-0.170196062678127	-0.872835378132361	-0.716595989165885	-0.116224824187813	-8.76729425558776	0.98448941225028
flgA	perfect	-0.499281361746562	-0.212392950740602	-0.365763568438006	-0.129955133028224	0.434431072218456	0.254244907533364	-0.170450810800351	-0.238056303441461	-0.292158186050576	-0.314154493143918	-3.52207676857641	0.932306504602343	-0.114247863333265	-0.83359252095641	0.0277624357311701	-0.664944805182215	-0.506715315390561	-0.18712615023961	-3.94573748054738	0.127252889664282
flgB	perfect	-0.868557445241219	0.176586043813787	0.367881080898564	-0.0366144420596974	1.26647197059306	0.544437113817215	0.515128769646721	-0.00449709895076265	-0.0690781527471087	-0.116648920221456	1.02951190191963	-0.261826317969472	-0.383657724571138	0.180414355143272	-0.250748539237716	-0.785491393974273	-0.318284276969038	-0.00548478459073556	-3.13127108288241	-0.291817441557363
flgC	perfect	0.529863002118382	-0.484838490385524	-0.546943236324806	-0.545078967954181	-1.34531761907644	-1.3103424074278	-0.303122366946284	-0.0395276602468413	-1.20246187283761	-0.602073089540498	-3.2357632785369	-2.18942375061271	-1.16303851097859	-1.07700140723046	-0.71095143500838	-1.35636583146349	-1.33293301487925	-0.861175280179858	-5.95642847464741	-1.29658135602811
flgD	perfect	-0.239611395250413	-0.39950099394632	0.985980941783332	-0.302074569743825	2.04958528784806	-0.0659128705749855	-0.597109084422805	-0.380315937322375	-0.457981623770821	0.268899068322332	-2.83871671477185	-0.368838240141084	-0.413299549796643	-1.87889815311403	-0.0541847095106815	-0.89689380561351	-0.782718841634157	0.00926143410194338	-9.57083562988636	-0.269298739221858
flgE	perfect	-0.506220767320854	-0.160494521197292	-0.184978666377369	0.397552432741014	-0.543018661180485	-0.453097305791982	0.337710080215032	1.5082184437181	-0.362439570446953	0.82091995705423	-3.84623381211497	-0.308816833319281	-0.0889343201258049	-0.231553610247058	0.113808308270748	-0.76733939590547	-0.370935621956166	0.0172030547238478	-6.5800210332081	-0.417857715464742
flgF	perfect	-0.590088125684429	-0.345361828095121	0.865179431505229	0.258953196380517	0.0631510359498407	-0.155439888092984	-0.22783773715327	0.126594930769543	-0.231746635216385	-0.173237333982549	-0.691006870577777	-0.192799187847009	-0.16221780044802	0.075322479024977	0.0125782405400009	0.840714840688444	-0.484829809544025	0.584863595700638	-5.17299210873539	-0.245002859614
flgG	perfect	-0.707721903826817	0.124419208681481	-0.0958535661625983	0.0641334659422924	-0.315025763114135	-0.035934653344531	0.764174972924251	1.4838443506387	-0.337771495778534	0.112168546688611	1.13048030822498	0.987762093017501	-0.235068030887799	-0.0994844889231781	-0.112118345899016	0.603587421159748	1.04787521316326	0.67274475835224	-7.20200612406264	0.688791982755438
flgH	perfect	0.0827481755684095	0.512491796004059	-0.553809309221144	0.25859394458368	0.00217533014773225	-1.4634213423078	-0.952431741780418	-0.408089455329792	-1.08053743032204	-0.701469451351576	-1.94099663198814	-0.537898122140373	-0.863852970023064	-1.01714772747856	-1.02117793294205	-0.836199774374968	-0.0285708078583649	-0.756991432200706	-5.3677777453564	-0.951428088265906
flgI	perfect	-0.531064634667065	-0.383456962104022	-0.290143720467136	0.453838256253978	-0.265315523635125	-0.380420465299375	-0.159571480983092	-0.300752192759228	-0.452203349767288	0.165841807282249	-1.6265128537856	-0.0436465831928583	-0.10329596284046	0.358056548513319	0.0415022469092408	-0.922933540850035	-0.590594798902015	0.453925130337417	-8.08928953138046	-0.106140683102411
flgJ	perfect	-0.563470730142888	-0.266704646383285	-0.325630343196824	-0.0217230999651697	-0.230250968345733	0.294837181419955	0.208144488394655	0.0617050248511383	0.0288874091754157	-0.212648706995364	-1.50522928819289	-0.272041857519996	-0.305444456138843	0.592466958387501	-0.0551323714548171	-0.521436556121479	0.543687487934975	1.31152421885977	-6.54300254072556	1.16782349078371
flgK	perfect	-0.857471999079864	-0.173321253824736	-0.0245072332255578	1.23183038301343	3.7846034865992	-0.0188552649516221	1.46568938288602	-0.0155557905667652	0.147550815068932	0.177742058470712	0.2178361905677	1.64758491702873	1.11512246285333	0.397618141696824	0.648498940166553	-0.747331365886422	-0.0516848074403676	1.51796646055038	-5.61604301692682	0.117746110664323
flgL	perfect	-0.490782412954819	-0.270527087520545	-0.0797511672278032	-0.0905273295055066	0.174872432270654	-0.10306371731289	-0.280812893158454	0.475473480354221	0.116571258154939	-0.0603472105114889	-3.07208289495534	0.464666664393153	-0.0540803790339166	-0.222519370319524	-0.228327295051015	-0.868310298666003	-0.300968999913555	0.0445188282005987	-9.93649877245367	1.20239503357287
flgM	perfect	0.573339787336795	-0.246310996749733	-1.05833059763385	-1.00124675436724	-1.23454118633453	-0.31699479415638	-0.920700825728463	-1.32959819099318	-0.370099209357158	-0.903734980493459	-2.63893915458693	-1.58160470984995	-1.27169824545877	-1.20811444769391	-1.1755642821811	-0.176513982471139	-1.06195138871908	-0.969946562167981	-1.08792830038239	-1.32568763795374
flgN	perfect	-0.569198636163486	-0.569097188160388	1.19222697512709	0.155570200929813	0.426268325945048	-0.415760313883037	-0.0797057334246088	0.160318853636866	-0.11428924670881	0.0176714452441077	-4.77064586672737	-0.693666439540068	0.00861604261461482	-0.332039308762892	-0.0277599030678696	-0.358479505639384	0.12508537514774	-0.0417642273029633	-6.55835535214827	-0.519972833759762
flhA	perfect	-1.25739721377747	-0.206662419265417	0.374029118545898	0.532196633023611	0.345234481126703	-0.0828943782681152	2.5057351166957	0.094360796469976	0.461595945121278	0.0349540635590702	2.72161674962211	0.223465736800616	0.27789382218108	-1.55891580894875	0.738531067821213	0.594690568452207	0.202058774027176	0.593553274912067	-6.53114825382534	-1.25110367662465
flhB	perfect	-0.310764176901738	-0.536283828013323	0.594521898559351	0.40074378114716	-0.14405278211671	0.494444341023141	-0.398359216415486	0.0218255521521989	-0.567246785508782	-0.563518576929118	-2.22640839015343	1.77700590204493	0.348382131748346	0.926263291840878	-0.233986903170345	-0.888626835749136	-0.548798211295155	0.649498093972664	-7.99317943272432	-0.331607111914915
flhC	perfect	-0.806684002394037	0.0286079344571974	-0.360001593253734	0.499711942956636	-0.764296539587877	-0.28935752609487	0.349570714004223	0.0855375517905372	-0.0581589720281516	0.0696810086548823	-2.07451588034966	0.526801962611836	0.610041063005111	-1.87681596375163	0.0620937766663044	-0.954684693499837	1.22305833389529	0.274132545872972	-5.39457081968157	-0.280182683233621
flhD	perfect	-0.686315556741945	-0.0412619498871807	-0.259378785959161	0.133611772840829	-0.341501739081452	0.0212162618321064	-0.133197637575544	0.120421998996764	-0.246794373131038	0.198934303262662	-6.23562876745659	0.411970140895003	-0.34063842116327	-0.209523910623032	0.0760616361045983	-0.562710229012147	-0.459764841630962	-0.452369077744023	-4.6049913532317	-0.722869967126657
flhE	perfect	-0.391238291280926	-0.434903960925059	-0.223062768150004	0.233081216419418	-0.388777471438446	-0.000426158973559104	1.82438705729235	-0.271239406384643	-0.446640528875197	-0.0531939744781471	2.82879112627457	-0.0936644940356803	0.534865952264895	0.442255016862639	0.0338674963290408	-0.401601133443703	-0.133183705928959	0.733574285514318	-1.53269097401391	0.232595787615352
fliA	perfect	-0.279437131337603	-0.385383834818518	-0.448584125430213	0.810434424703282	-0.656701228766779	-2.45104193293108	-0.572200507995234	0.601559823410433	-0.341130389693102	-0.503485529783418	-0.580807976622376	1.0211137928824	-0.41570659881157	-0.0645858778372989	-0.48674641580374	-1.20791871178654	-0.523552532200256	-0.368537655453061	-7.52911015377257	0.0823675996060452
fliC	perfect	-0.587857361547276	-0.385168450113696	0.772042480014964	0.608628367896504	-0.450580426940502	-0.0110658804190796	0.583472614742604	-0.354401412418078	0.674532870766399	0.653609199456732	0.151097184533332	0.626201639096858	-0.256079227501366	-0.312398207087981	0.40286470946603	-0.591356994515938	-0.460516800703578	-0.0798584289499626	-3.90533465762662	-0.262809009045238
