gene	type	intercept	T2	acrAB	bamE	dapA	hdeA	letA	lolB	lptD	marR	mdtA	micA	mraZ	pspA	rcsA	rpoE	tolC	waaQ	ydiF	ygiM
rodZ	mismatch	0.000551029288210059	3.40340835035139e-07	0.146254798267123	0.188583335840688	0.714581399682829	0.151582419323471	0.952005228458358	0.101903680449272	0.0166981454810043	0.215121841540741	3.1426187328236e-12	3.9823420032947e-12	1	5.30295224953926e-07	0.556717586197939	1.10101419695708e-10	0.709586191554539	0.00135765647786403	3.98390099689706e-22	0.000183893439191213
rodZ	perfect_essential	1.03207546279903e-06	4.25805223172209e-10	0.178812982332479	0.000131720238907118	0.289401932969827	9.48037602913148e-05	0.569649468977828	2.31107561128635e-15	0.513626471478239	0.0244247087040535	6.27960674602602e-10	1.76641798135126e-08	0.000258431179610979	0.0157137944590339	0.349951252730191	0.000201298394303171	0.532268978897319	0.936115211212513	9.91190338508147e-08	0.0195134301253082
rof	perfect	0.852992298480334	0.0474114452619487	0.583340732820068	0.863156043909835	0.612567637847593	0.000448377594466716	1	0.998273625446522	1	1	5.41009623150137e-22	1	0.540941806407312	0.909891258823558	0.371528773874746	0.569269861399401	0.641988908232894	0.0217768525751144	2.59006858960763e-78	0.112274646358584
roxA	perfect	0.529167745764158	0.0596858480318279	0.554725618535234	1	0.18424453962104	0.0799076753336706	1	0.891369150394662	0.124064887046159	0.750851444130791	9.21056022386853e-19	0.284453556011172	0.945710057279585	4.41923168247041e-10	0.856834760879955	0.0751050992428849	0.0226234345140863	0.0646508596778736	1.42965864624519e-51	0.00280232182678074
rpe	perfect	0.0232581170765819	0.384707278594266	0.0890127155071731	0.0142265640749588	0.0366678347441011	0.732270647580634	0.00975568491023564	5.32632329417678e-05	0.962537774459042	0.575667275872844	1.42288782570763e-17	0.401962372843	0.769074603886443	0.000722125851230822	1	0.292718901132923	0.0111779751024658	0.8325194980448	5.17518496855386e-87	0.108761326384262
rph	perfect	0.102270235958887	0.316467856009814	0.766613580863922	0.888465570874108	0.0503822765658083	0.343345605854517	1	0.827940287729219	0.996571489328869	1	2.22606810250242e-27	0.881056632177935	0.9963794328718	0.0402000666113739	0.880785175277643	0.833685358525214	0.682863009402146	0.955138516695031	4.42177412126734e-24	0.224593249888541
rpiA	perfect	0.000546412979443753	0.0901657049151662	2.29280142761706e-05	3.22902658484604e-05	0.00333848373413791	4.76389349976649e-07	0.438490601590542	0.863750330442852	0.00229773828702841	2.37609225364488e-05	1.17517320067146e-71	0.309450621647922	0.000283496094958652	3.23584676197693e-13	0.0101865808076138	0.0666937323450726	0.00197670721213528	1	5.51934324863496e-101	0.00232584965235176
rpiB	perfect	0.0706437814852914	0.291905306099413	0.991025633983703	0.0743983426538877	9.23849072993953e-06	0.336868288215316	0.00513757902659159	1	0.95096913094542	0.67032816190228	2.52133936149868e-33	0.995645826025264	1	0.00960611336845766	0.984971846747372	0.386337350199353	0.895612892089604	0.0215646322410415	1.45572224191138e-14	0.470315038978929
rplA	perfect	0.388239391834202	0.592910697950565	1	1	1	1	0.812172904082353	1	1	1	1	1	0.028556361626446	1.27291016835568e-14	1	0.999999922452513	1	1	1	2.26907861114906e-20
rplB	mismatch	0.00570773322746622	0.279706987655796	1.30584193326373e-14	0.0951570549794906	0.0452552019063203	5.94812099103042e-05	0.00471958730199429	0.506991511233248	0.000530894753832918	0.00147983910462378	4.77615529931973e-47	0.000501070037328805	0.959913538483504	0.0630368046387117	0.746455735760857	0.00090892351841969	0.0172889846917663	0.0538088666502856	5.07515028112924e-63	0.00554043609001888
rplB	perfect_essential	0.727206266410655	0.00936153461715667	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rplC	mismatch	0.678972986261374	0.490852630836942	0.0449462071614008	0.577226526071677	0.594328356720324	0.209511147357321	0.0898257484696261	0.910971427396209	0.0943073255626996	0.00460934774703154	1.85566578610529e-29	0.0156393383152058	0.189062543732418	3.5426657666118e-07	0.285685444590285	0.0432199704402739	0.0433219680464787	0.9883376190643	1.07540466149543e-37	0.000824668561708499
rplC	perfect_essential	0.733589948895973	0.00831265158272201	1	1	1	1	1	1	1	1	1	1	1	1	1	1.19850380550334e-38	1	1	1	1
rplD	mismatch	0.0888856706335803	0.66447907197715	0.0138523586922867	1	0.0877823757873491	0.00271512587176472	0.980938613478148	1	0.950786347172464	0.999649879200842	6.75962699676294e-26	0.9389190639514	0.436796662951604	0.000237427917184534	0.985484949409393	0.585483814416887	0.941046366863393	1	1.55491964901742e-25	0.0520428528333449
rplD	perfect_essential	1.04120450337002e-117	0.240719932329992	7.27865911799748e-91	4.38731079034217e-103	1.12932786109862e-90	3.91582227246409e-53	1.04296576516727e-97	3.33657020417365e-108	4.46770212347112e-70	1.25619300205498e-90	4.86007800027983e-135	2.98306102633538e-90	2.09304683609932e-90	3.2647332571537e-91	1.25401734948368e-94	2.99117284007712e-91	5.79459128535202e-93	6.16725835461076e-91	1.62771439810951e-36	5.87107734513811e-91
rplE	mismatch	0.0246573183899394	0.182653099229253	0.000530482125128159	0.108238579853298	7.60444887532657e-10	0.0244521301292193	0.0974311534446674	0.0217654386944933	0.212284563978678	0.464549514095904	1.27496841218923e-07	0.371921767215035	0.0472242843605979	1.20142634661795e-06	0.716899883685644	5.54482833338331e-05	0.0782298184151509	0.0198659621680144	7.59921206133807e-41	0.000462929523808677
rplE	perfect_essential	0.774811985112243	0.924125506705495	1	1	1	1	0.000305525718956958	1	0.0115462920057846	1	1	1	0.0331716883051862	1	0.00818186133831598	0.99291974068028	1	1	1	1
rplF	mismatch	0.150613345040564	0.365029280999533	0.7595452061534	0.232480940165654	0.703072926569332	2.08328513026415e-05	0.209557910136003	0.29211864242303	0.995946520016457	0.0084858945648238	1.97563214783593e-05	0.818589658301246	0.525344751666281	5.85313380253685e-08	0.961124776556966	0.679373651994773	0.831699314409808	0.00750662628253209	3.16888536627537e-14	0.598606144856252
rplF	perfect_essential	0.3022882558719	9.77746843173993e-16	0.966276686098298	0.182004798026424	0.628946776585664	0.00251776176960129	0.338668959663954	0.703290429434514	0.682751720711324	0.959151109357522	4.59568467742732e-10	0.860340914168119	0.945041419696365	0.00319413030655341	0.5597554212927	0.0110947223118712	0.146554702054263	0.0435467945568373	2.73132599898209e-10	0.0413292178474153
rplI	perfect	2.15765127236521e-28	0.000167592907297154	1.54402824871371e-14	5.4126597655897e-21	0.00184935923455772	1.75112147235729e-10	5.36897693867223e-08	6.29497646040213e-05	1	0.000326509272941096	2.45954306077436e-20	9.26284129655846e-06	3.90751556539437e-14	7.64405524718349e-16	4.30316603240027e-07	6.38420466654786e-11	7.75358549418823e-17	3.9951679853766e-18	7.63799776484649e-20	2.41204068096373e-11
rplJ	mismatch	0.549460752306414	0.0403585771696683	1	0.604128068265237	1	1	0.0262940419971413	0.0687198257761896	1	0.74172021185333	1	0.165978492218399	1	1	1	0.999980890357861	6.87571513235666e-07	0.825071969963883	1	1.38340434780687e-14
rplJ	perfect_essential	0.969689711594169	0.673571993688253	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4.96130355506609e-55	1	1
rplK	perfect	7.31456727373177e-95	0.101129713745895	1	1	7.07380328360083e-80	7.9309814334414e-84	1	1	2.74654416672795e-82	1	1	1	1.38137271704884e-107	1	9.43735682235442e-98	3.25266518594901e-43	2.36769588622062e-157	1	6.75924957027857e-192	1
rplL	mismatch	0.953391271628769	0.898862781986286	1	1	0.000128340415422646	2.78522993375624e-12	1	1	1	1	1.31524882885952e-20	1	1	1	1	0.997821786048517	1	1	1	7.24951847512981e-07
rplL	perfect_essential	0.941510673618048	0.38672454051509	1	0.0303200738986819	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rplM	mismatch	1.85974603639058e-32	4.23638977011353e-21	0.0148499049686587	7.10158749834885e-12	3.34285204730545e-08	1.55936829177366e-08	8.79262196234873e-13	7.24261436438672e-11	1	1.56587590436739e-07	2.48022398520843e-17	6.20543747668611e-10	4.34146899776207e-06	8.07174424986245e-36	0.000542952886608055	5.86357789149643e-08	0.0160109548865933	2.41012181171802e-06	7.19483938733798e-10	2.07748606797563e-07
rplM	perfect_essential	0.0886054601848981	0.99769860844741	2.79396658012342e-07	1	0.00357099262062848	0.0776348444935012	1	0.0135976579004367	1	1	1	1	0.0558677016769457	3.03754248309396e-14	0.00064716107824352	0.999999999997028	0.00292505361045571	1	5.03566016899249e-18	1
rplN	mismatch	0.00424097832986465	0.000999811401981622	0.890953784832823	0.498385606749751	1	3.88149259378091e-08	0.617697816289368	0.766001151706018	1	0.191024095169481	4.04965802423077e-53	0.255415258118862	0.386041983040969	5.06300820400992e-18	0.193455191929553	2.55299099215646e-05	0.200232050954489	0.0438653915151435	7.63792132056519e-22	5.42372976693028e-05
rplN	perfect_essential	0.749173797436121	3.9682485899428e-05	1	1	1	1	1	1	1	1	1	1	1	1	1	0.299127083919726	1	1	1	1.57820852078051e-13
rplO	mismatch	0.000527669952550957	0.961805872004084	0.0206855070843471	0.481309417039264	0.000974800882619929	2.5228693261057e-08	0.000369332499594195	0.952937782914142	1	0.00449551522988417	1.39527397569772e-49	0.419797539453093	0.288176154214771	0.15867083529676	4.69634767896368e-06	0.0208974353620892	0.606248287753569	0.286623354559367	9.74201078314372e-57	0.172951636410686
rplO	perfect_essential	2.69733658879564e-23	0.0761090805697405	1.75818668002855e-11	4.28592908232571e-21	1.21757170281273e-10	6.0198400383856e-24	2.43633508122446e-09	1.44762231240387e-10	3.61883474987726e-13	6.13423667621819e-22	4.83495747879511e-17	9.37687012685262e-10	1.91036614455084e-19	3.15408772779257e-13	3.14991235420004e-11	9.32997241011e-27	3.48355858281323e-13	3.01965250336774e-16	1.64839252505991e-05	6.92587243413595e-15
rplP	perfect	0.0248813918684657	0.249446476889757	1	1	1	1	1	1	1	1	1	1	1	1	1	0.999949809024935	1	1	4.58527149251662e-34	1
rplQ	mismatch	0.00125167378005625	2.06785596066048e-13	0.353280888759462	0.55297660554379	0.473448633613126	1.28649307095074e-12	1	0.000750737490394482	0.248291132302977	0.935618836670599	0.654127315760264	0.0485639617240362	0.141856533928292	4.65148008971097e-05	0.720683803644396	0.0120039069956889	0.882446865739049	0.779656687274538	0.0368764510732412	0.18846976694146
rplQ	perfect_essential	0.720504057831904	0.0999476028819667	1	1	1	1	1	1	1	1	1.10141556101601e-25	1	1	3.14683421901993e-18	0.00414123862478526	1	1	1	1	1
rplR	mismatch	0.808603500304529	0.0103718017106361	1.6204021594716e-12	0.752680688142972	0.248660527010684	0.780149894273713	0.60653678955916	0.506561831916085	0.447833484387162	0.966316525194495	0.562793346257282	0.25785620640653	0.700093921683373	0.614313864173641	0.834843980698172	0.304616066024236	0.239404630258357	1	1.72450540024924e-18	0.985039779810173
rplR	perfect_essential	3.63630082098517e-25	0.0002417584113185	2.37181537678103e-16	5.41821626586224e-15	2.34897752582124e-23	2.74076947896123e-36	5.25645637860438e-23	6.51387762340467e-18	2.48286234664639e-16	2.6199495348997e-23	7.08112730445991e-31	5.2954644157516e-12	3.77696442865273e-22	1.11364348208816e-26	1.3966670214009e-29	8.79948300440732e-13	1.2014764615164e-23	8.29647875750396e-28	4.52607539686902e-52	3.91709105158081e-22
rplS	mismatch	0.539387302318513	0.000216973353747401	0.567540096795965	0.883290615023837	0.963926490335956	0.0405105821365811	0.831574245525832	0.978876910088913	0.916101652440957	0.955772948252663	2.18916497450858e-19	0.951900698888902	0.591372334817187	0.754276490721288	0.967541568475628	0.351052418707428	1	1	4.26936884598594e-35	0.155939917822025
rplS	perfect_essential	2.07533159767523e-35	0.0213085444325688	4.91241413064403e-21	5.3116908859322e-26	3.58168814331993e-21	0.0214370638766177	5.67497270692268e-19	5.59508491150305e-17	1.27993464675648e-05	3.82941902334216e-12	9.88814078075017e-44	1.02621529781239e-27	1.32118390959884e-22	0.000107026861996127	2.41387784497253e-24	2.32417463094979e-09	1.77739708499841e-05	6.88060003936451e-25	7.72654382660145e-52	1.89634563401255e-19
rplT	mismatch	0.00432695176598966	0.000142563621762702	0.537959394337101	0.927425937768583	0.996949655284082	0.0751668225109064	0.891750554978852	0.00413726217102352	0.020963334867477	0.550592151414939	2.38282851991692e-16	0.655962044788097	0.98267559245388	0.511122199522621	0.287071675198958	0.932239869008931	0.543330579930755	0.549475296402638	2.89539488336162e-38	0.0742155236105432
rplT	perfect_essential	7.25593565632169e-17	0.00108238978846307	1.47523182730509e-05	2.57864695104486e-13	4.3270959944417e-07	1.74076951556486e-11	2.31603252605015e-23	0.0141564132990444	1.11869252899093e-12	3.06122054801446e-13	2.35089894233744e-06	5.23708039364106e-05	6.48225591851853e-06	0.0161727328525075	2.40411135166505e-22	2.11681254851335e-05	3.32139114238616e-05	1.58898997682668e-16	1.75655064569449e-05	1.82893826198422e-10
rplU	mismatch	5.03374382983239e-09	0.0011446991331847	0.00207476110996673	0.18164635322334	1	3.97132655885416e-06	5.79497529139921e-07	0.00474858208371728	1.08987847329744e-12	0.162299169125868	6.87884890991722e-14	0.15523571414654	0.258187275995839	4.29068121168458e-16	0.000106038451871154	5.79748439159015e-07	5.15577462204685e-08	0.950309125715045	4.09700889617065e-10	4.92226981529597e-12
rplU	perfect_essential	0.404677877665337	0.00230098691187966	1	1	1	1	0.0829730722990755	1	0.0432112286484596	0.662269176275749	7.90415274044632e-24	1	1	1.37376628735426e-07	1	0.999999984012655	1	1	1	1
rplV	mismatch	5.78856770925206e-24	0.220486384948754	3.05929719777925e-10	6.45145553311904e-17	3.41956751744626e-20	9.38641297446195e-34	5.71742280728347e-07	2.72439617903728e-22	7.19931719645098e-08	1	7.52605667310102e-11	9.32485540829615e-11	3.05895926111488e-20	1.46932447847102e-10	0.0433377004532034	1.32731218081268e-07	5.92487880899558e-06	0.0965047900088847	7.34481542666082e-27	1.43839198888793e-05
rplV	perfect_essential	0.810187230145561	0.0847058517693851	0.00383486788834639	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
rplW	mismatch	0.00949896776588262	0.0361708038604866	0.0022417964251662	0.00802862057678566	9.09932475926775e-05	0.241794618049091	0.969571735053281	0.555201030168696	0.0177754283858489	0.317132334919605	7.31778475837692e-48	1.27212378658787e-05	0.146066636438098	2.21785473904318e-06	0.0140400312076556	8.71765062873072e-14	7.82433661695915e-05	0.436650052875247	1.22934263244031e-61	0.258440926433854
rplW	perfect_essential	5.56662991512226e-05	0.000191855132812771	1.00982852350184e-09	0.000689801988380131	1	1	1	1	1	1	1	1	1	1	1	0.479484266812106	1	4.05633867326993e-13	5.01837483220744e-16	8.43713776032051e-21
rplX	mismatch	0.0339879104304596	0.0296676981759504	0.00278716904080948	0.973593065251307	0.189389309592425	0.019185564500537	0.000514126075392081	0.621686687319706	1.09464027951334e-06	0.821592428607631	9.84854901058128e-25	0.920216314357858	1	0.260720530610652	1	0.0381476269343381	0.102917003537193	0.684191362127375	1.18527136633e-87	1
rplX	perfect_essential	0.0807577674036769	0.0394089690618379	1	1	1	1	9.37583264494349e-12	1	0.00253311021913273	1	1	1	2.15443220832939e-09	1	1	0.999999775787479	1	9.62792947416506e-23	1	1
rplY	perfect	2.1594911252277e-08	3.02325004961601e-05	0.0582770562709736	2.3368851321343e-05	0.000120767370845358	3.07214125834417e-06	0.101182210472493	4.39965935817154e-05	0.186506362842091	0.00184376085561095	9.1716172766897e-10	0.0179620982746637	0.595897006522331	0.000116739116839851	3.6586653467503e-08	0.00960613281093291	0.121741607550654	6.87459190509183e-29	2.42819785792805e-11	0.233715410152965
rpmA	mismatch	0.0102759924484821	0.0187771708585169	0.000105982834772034	0.00282684665639353	1.18247788332848e-09	5.64503374537972e-08	0.112893220435555	8.51810034557602e-05	5.21813926542076e-27	0.785629269883621	6.21997529266679e-15	0.520877889064498	1.33431628504235e-06	3.74293006586416e-10	0.0631612490674474	2.05293911392736e-11	3.48471599036439e-06	0.00254176286124274	1.12891419697187e-14	0.120003418756114
rpmA	perfect_essential	0.00616326784579812	0.538701472537188	0.000117336308418449	0.170476292537581	0.495554825738691	0.245671909514408	0.844150397079607	0.399188108925064	0.263616113834997	0.190546363330765	2.42496065067956e-07	0.114812161602168	0.000602562760539912	0.735731215461466	0.244026506538038	0.247201765422187	0.365643141634822	0.206506689518816	1	0.0510914881396657
rpmB	mismatch	0.386310271338285	0.245214047510921	0.74830511008087	0.980388258629251	0.623465225474935	0.0107212506393161	0.0690129547606065	1	0.970386893413714	0.0663506926609327	3.15837948562509e-16	0.989559217646943	0.965928813665671	0.0936218740355343	0.945685243957115	0.742205854061987	0.884597166654174	0.693842614294396	1.05079087521506e-36	0.603237247516277
rpmB	perfect_essential	0.955912607530705	0.418368431148467	1	1	1	1	1	0.00131469466384887	1	1	1	1	1	1	1	1	1	1	1	1
rpmC	mismatch	0.413872729817018	0.416397241691796	0.000760495838739051	1	1	1	1	1	0.0818168209792805	1	7.01676468423186e-14	1	1.87389255537498e-10	5.99350406622601e-09	1	0.999999888520387	0.00658994983756882	1	3.01940974802292e-36	1
rpmC	perfect_essential	0.890765791992027	0.237385989067549	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1.52802220740485e-127	1
rpmD	mismatch	0.00716517356890617	0.0719811216376062	0.84565149844663	0.599282229249909	0.0983400068805576	3.71633140564877e-11	0.000308335874359338	0.94567737988473	0.203834972327318	0.573808949356475	1.51946391113845e-17	9.52768746734508e-05	0.450273219400547	1.56664522281107e-09	1	0.234944673416647	0.4115464005344	0.00407415529802051	2.01130217468582e-30	0.816142972720319
rpmD	perfect_essential	0.750455623918227	0.0178177393216698	1	1	1	1	1	1	1	1	1	1	1	1	1	5.72660015782542e-05	1	1	1	1
rpmE	perfect	9.41449772521012e-28	0.298955356784871	1.91846721386184e-11	2.0207838566809e-23	5.87792974862533e-11	2.23224941795699e-11	1.37913500597855e-15	1	2.44836736857009e-06	8.37163131984313e-24	3.75463548312341e-23	3.41897687432622e-13	2.43597488307599e-15	4.71021880987795e-16	2.53795464041756e-09	1.37891322621829e-19	8.99479200196853e-11	3.63258344969041e-22	1.75648024310526e-13	8.76423336162061e-10
rpmF	perfect	3.08047634762281e-06	0.887817128730405	5.33242947027431e-05	1.50010281780217e-06	0.00121604872156935	7.8913527633429e-13	0.327573879826069	6.68190486491957e-05	0.00932735734620917	0.0010557483393188	2.76906669322663e-09	5.57670497857731e-09	0.0334177830999225	0.593161881874045	0.000151872914171734	1.38627135638394e-05	0.56750074306339	0.00940667048463585	3.01240380631942e-14	9.75259114024253e-14
rpmG	perfect	0.716357476968522	0.00143091758417229	1	1	4.77638443468612e-09	0.265546546251549	0.018332129773946	1	1	0.794116198221181	1	0.69834743404712	1	1	1	0.999999991152925	1	1	1	1
rpmH	mismatch	0.0687266130068416	1.25124584316785e-06	0.0325328661048044	0.985851334706328	0.284712541507309	1.6352740201533e-05	0.963243733672957	0.999693900148087	0.529941381402242	0.4883695317447	3.52112127708598e-33	3.9224078225313e-16	0.373389851820876	0.300962487737971	1	0.423755402770305	0.602542443290247	0.487400561453458	7.72238678224616e-45	0.0161243209928104
rpmH	perfect_essential	0.856898844530908	0.509729991274228	0.795979838418047	1	1	1	1	0.752229594507001	1	1	1	1	1	1	1	1	1	1	1	1
rpmI	perfect	6.12436726721735e-34	0.199734572824331	4.70768009264867e-36	8.7504340990092e-29	1.72591463490083e-58	1.30222825324682e-21	2.96868009276393e-16	8.3819670597944e-14	3.18620276509497e-20	3.81337693835266e-20	2.6109754948081e-27	1.12198738763346e-15	5.2221712996222e-20	1.87638747144794e-14	5.58378100439444e-28	6.2503398410176e-22	2.65762357709979e-19	3.76057837288653e-20	9.83598509640718e-58	8.14999129982136e-25
rpmJ	perfect	0.0966407852266573	2.84784701193061e-07	1	1	1	0.717983559012836	1	1	0.887495285700433	1	1.66385097924125e-38	0.791158741266734	1	1	1	0.999999995768621	1	1	1	1
rpnA	perfect	0.202634534124498	0.769430915306164	0.910195816673612	0.711704419763265	0.105465846720141	0.617879420013175	0.964784515194059	0.593317137801847	0.289367758852368	0.771046585160714	1.70172512399686e-08	0.947850357948701	0.20310340786245	0.000744243893883348	0.997441428985068	0.334016502220855	0.951818771295362	1	4.02558363526642e-16	0.463069205722542
rpnB	perfect	2.8090341936901e-05	0.2178680051785	0.661465686590275	0.315542321074673	0.0953944927679522	0.980424698591588	0.902572747640451	0.845438915544935	0.969398905397673	0.749938674889179	1.3222199262848e-34	0.890853395590099	0.678311809128495	0.796086739938459	0.994192960331682	0.638090849989096	0.593588324320688	0.719468828896489	9.4183503787693e-42	0.237102902882232
rpnC	perfect	0.601868074012437	0.00490953494452665	0.939372136187554	1	0.839786750744835	0.717167419656162	1	0.988046655846123	0.9752596653131	1	1.41796411603055e-16	0.820597306201546	1	0.427797823828696	0.931118893433773	0.673117107185702	0.36861845162057	0.772306624514229	5.21236515728781e-25	0.085070633798193
rpnE	perfect	0.544893258186586	0.147870155395988	0.104770629137378	0.700165130663873	0.0917820663860759	0.389802272003643	0.931333699994694	0.0784915769531736	0.594621283689036	0.265894801410398	2.09640508791027e-41	0.225584158742762	0.0523023230711576	0.668495371049227	0.985016869442143	0.0239529153784466	0.727481500950996	1	1.64668318631155e-52	0.492060194712932
rpoA	mismatch	0.0527683296137272	0.0210448679175911	0.950117356363826	1	0.134896570494702	0.00212138683895893	0.727708105632233	0.998989064827096	0.248178176281093	0.0503240286889235	1.62087241802135e-50	0.95806604878022	0.983154303773495	0.0372476626064128	0.544193981436517	0.553823986976215	0.0643055956481979	1	5.32602922419992e-44	7.20126324517008e-05
rpoA	perfect_essential	0.00652758366573155	0.0903455834727564	0.307095825080448	0.981204831851613	0.65837545759817	0.49230237416578	0.834975559058468	0.69268726077082	0.288024684084885	0.331717294651075	2.23842380143445e-07	0.458293425589701	0.618298403110065	1.90923442568337e-17	0.679756246637689	0.16592370098411	0.00300012069859567	0.326877916199403	5.14829970054038e-09	0.715060542089296
rpoB	mismatch	0.257759007319519	0.00613181284187367	0.000211471651676828	0.935528675517055	0.0203552578464493	0.0397129738919381	0.0214672899434735	0.844334560342677	0.993378159830024	0.775881738777942	1.51995451292647e-43	0.00244630562675256	0.845330315280694	0.469328777531437	0.967561431906552	9.64282360660686e-05	7.54733592640752e-05	0.973057868128945	1.58862734441123e-50	1.97229592460341e-05
rpoB	perfect_essential	6.40350337876373e-07	4.90371126911781e-10	1	6.39078167493841e-05	1	1	1	1	1	1	1	1	1	1	1	0.999994605591998	1	1	0.00533468177542003	1
rpoC	mismatch	0.074932732277527	1.6428878680435e-07	0.247055241917769	0.561357384621591	0.350846192679836	4.73932895188117e-11	0.457063636549429	0.590884745041523	0.574306148826535	0.915850611264328	2.76430610884765e-20	0.0345488600129967	0.978697530212743	2.97932715667934e-22	0.935814095236778	0.00183985640391415	0.0247607559432334	0.00517049375460411	8.61255173988947e-46	0.843583915000598
rpoC	perfect_essential	2.97289092749874e-12	0.00154375713522081	9.93723398300427e-05	0.000352014209597225	2.23477661276643e-09	5.40616962757345e-10	2.92405608344633e-09	0.00440271957651153	5.92213126853618e-21	3.34229897293928e-06	2.05847233637332e-12	5.93802469007366e-08	5.70927256374739e-11	1.18631863786893e-13	7.10212716409326e-26	4.17817334306656e-08	2.70119129154701e-06	0.000448033193114281	2.81277434110644e-09	2.77369582692435e-06
rpoD	mismatch	0.0109248753003915	7.32504780880791e-10	0.43504221697165	0.759710638693722	0.105533615123865	1	0.0563200389658577	0.32201568688887	0.0125704663731219	1	0.000235370598205402	0.228486743755248	1	0.330894671917882	0.0794215390442465	2.27502906920478e-06	0.19932253112747	0.00327105060042752	0.0949258376000027	0.337787731863001
rpoD	perfect_essential	3.91028700664319e-13	0.10092476437792	0.00657891252161902	1.4078172015034e-12	4.54429736554716e-06	2.08903422002996e-06	4.58618798246543e-07	2.04723137643516e-11	4.52034666767051e-09	0.00101645179883028	6.31878410284664e-36	6.77917678775784e-08	5.7756922137698e-10	2.48061754030239e-07	0.000568422117213016	9.77028156095801e-10	1.79450911073278e-11	1.4201504332399e-07	1.4221411928939e-18	8.43195174348541e-11
rpoE	mismatch	0.127876169988134	0.0600427411720111	0.979708201574463	1	0.950411085305864	0.828773862242169	0.849506603008494	0.000362778234460514	0.991233124938578	0.969017839455052	6.14659674953304e-17	0.481568237220812	0.0068740516051353	0.608913149491308	0.871813438106133	0.0637903740973752	0.398317905543196	1.02573235575751e-09	5.75970274120292e-18	0.0855080122945897
rpoE	perfect_essential	4.45586716078172e-06	0.233578073859235	0.000323047324082899	0.000131907571969717	0.00589561617557758	0.190669017975022	0.216027582999028	1.49365134807496e-24	0.479365332071969	0.799561890288011	5.08306648701863e-05	0.0075112436385659	5.95623778393289e-06	2.32183113425638e-05	2.19987831715674e-06	0.297495949101408	0.65721454271689	0.0514821144528649	0.00288934140268709	0.000261598507022491
rpoH	mismatch	0.210540607560752	0.000554994900363279	0.892327043068516	0.991780942021535	0.922962660589613	0.395838612026937	0.718822420606161	0.891452489354495	0.750646841311254	0.947526337631334	1.75865141870518e-10	0.827992680931738	0.976785389014462	1.07462418917644e-06	1	0.445723697792524	0.711118073472272	0.947266745462183	4.38468646831743e-27	0.797850502256082
rpoH	perfect_essential	0.00226182373700461	0.000186515057733851	0.0013346929924207	1	0.0570664045405599	1.41658257289808e-10	0.0296360964561555	0.0202525739085281	0.00214133643333528	0.00354695825316472	1.53744000191447e-15	0.000735287998571697	0.0010122498194119	0.000264410531794191	0.836130672784998	0.0248961354078561	0.000209626176464177	0.445244077372181	7.67116956918098e-30	0.135978198973739
rpoN	perfect	0.26727763661342	0.527866160669313	0.838833947240778	0.929458293338197	0.533318451702464	0.0680992310737255	0.0208239109975348	0.965162581681175	0.960328886774548	0.771791053101467	1.36579801716199e-51	0.0852946944014826	0.740768303165798	0.00853286351043299	0.964848822888657	0.538201159794652	0.384748362872183	0.984939784886397	5.21726112343816e-83	0.98445746861973
rpoS	perfect	0.115483865098116	0.0153428736303093	0.108451860471401	0.632734838082277	0.417793353904933	0.881271873082289	0.206871297047566	0.707046289524493	1	1.51562295710807e-15	3.33370680698555e-26	0.146541948800077	0.0142911091187812	1.39485090691054e-07	0.366892321260915	0.0180626677882372	0.436342707714755	0.26337928695028	4.73928520709673e-93	0.651640041137687
rpoZ	perfect	1.349002167087e-07	0.067114003325851	0.988030894123844	1	0.193572041820295	2.43339752639274e-09	5.20838399024061e-05	1	0.306565097437385	0.931723595897452	1.76545123994777e-31	0.119765425219517	0.220900798118714	0.103899884413026	1	0.543880292681549	0.0348446807722144	0.944058121424176	2.85631076401037e-25	0.122020888544803
rppH	perfect	0.535652834671754	3.93763683111931e-08	0.691472013798853	0.651128505609299	0.488329934864328	8.90477720549347e-05	0.469947477179951	1	0.0026170928911101	0.899820583041891	1.5332412565245e-34	0.852796283177984	0.469353582585248	0.0798223442667582	0.521911794745112	0.186900716666416	0.174574448183401	0.0132079765423289	1.63240966347965e-31	0.367192537639629
rprA	perfect	0.0316935715748896	0.854818428829755	0.638363425071196	0.574697356032422	0.678995035607685	0.64881759912508	0.66822995720122	0.933232192170239	0.79149291873439	0.363019022904303	3.81990269090849e-27	0.386069009792363	0.914775471967388	0.0884275746275911	0.311189918088776	0.273748373274464	0.321054762330874	0.903481766424414	4.03655750500507e-101	0.87161165716472
rpsA	mismatch	0.0266083826238346	0.367016938488695	1	0.0044709641411369	1	2.01339542537484e-10	4.68255968975853e-16	1	1	1	1	1	2.93002319776482e-09	3.72004574921204e-23	1	0.999997235995033	1	5.80378696222069e-10	4.89541585083538e-32	1
rpsA	perfect_essential	8.04553697045024e-10	0.000222060214976044	2.30081273173473e-25	2.0927205934819e-11	1	1	3.82707204427596e-60	5.98208704488114e-35	0.413560137243154	1	1	1	1	1	1	0.957638751613481	8.72207705961355e-36	1.27598379443372e-08	1	1.88006975773516e-15
